Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time
"AA","07/23/2021","2742","N843NN","MIA","06:15"
"AA","07/24/2021","0489","N313SB","MIA","07:36"
"AA","07/24/2021","1099","N748UW","CLT","09:59"
"AA","07/24/2021","1690","N948AN","CLT","05:55"
"AA","07/24/2021","2729","N933NN","DFW","07:00"
"AA","07/24/2021","2742","N339SU","MIA","06:15"
"AA","07/25/2021","0489","N335SN","MIA","07:36"
"AA","07/25/2021","1099","N771XF","CLT","09:59"
"AA","07/25/2021","1421","N318SF","MIA","17:02"
"AA","07/25/2021","1690","N966AN","CLT","05:55"
"AA","07/25/2021","2213","N991NN","CLT","16:56"
"AA","07/25/2021","2228","N823AW","CLT","19:00"
"AA","07/25/2021","2729","N948NN","DFW","07:00"
"AA","07/25/2021","2742","N313SB","MIA","06:15"
"AA","07/26/2021","0489","N8030F","MIA","07:45"
"AA","07/26/2021","1099","N117UW","CLT","09:59"
"AA","07/26/2021","1421","N342RX","MIA","17:02"
"AA","07/26/2021","1690","N811NN","CLT","05:55"
"AA","07/26/2021","2213","N587UW","CLT","16:56"
"AA","07/26/2021","2228","N738US","CLT","19:00"
"AA","07/26/2021","2729","N895NN","DFW","07:00"
"AA","07/26/2021","2742","N862NN","MIA","06:15"
"AA","07/27/2021","0489","N912NN","MIA","07:36"
"AA","07/27/2021","1099","N123UW","CLT","09:59"
"AA","07/27/2021","1421","N310RF","MIA","17:02"
"AA","07/27/2021","1690","N809NN","CLT","05:55"
"AA","07/27/2021","2213","N945AN","CLT","16:56"
"AA","07/27/2021","2228","N733UW","CLT","19:00"
"AA","07/27/2021","2729","N943AN","DFW","07:00"
"AA","07/27/2021","2742","N904NN","MIA","06:15"
"AA","07/28/2021","0489","N819NN","MIA","07:36"
"AA","07/28/2021","1099","N128UW","CLT","09:59"
"AA","07/28/2021","1421","N303RE","MIA","17:02"
"AA","07/28/2021","1690","N839NN","CLT","05:55"
"AA","07/28/2021","2213","N968NN","CLT","16:56"
"AA","07/28/2021","2228","N12028","CLT","19:00"
"AA","07/28/2021","2729","N914NN","DFW","07:00"
"AA","07/28/2021","2742","N328RR","MIA","06:15"
"AA","07/29/2021","0489","N8027D","MIA","07:45"
"AA","07/29/2021","1099","N658AW","CLT","09:59"
"AA","07/29/2021","1421","N904NN","MIA","17:02"
"AA","07/29/2021","1690","N963AN","CLT","05:55"
"AA","07/29/2021","2213","N881NN","CLT","16:56"
"AA","07/29/2021","2228","N770UW","CLT","19:00"
"AA","07/29/2021","2729","N964NN","DFW","07:00"
"AA","07/29/2021","2742","N819NN","MIA","06:15"
"AA","07/30/2021","0489","N5007E","MIA","07:45"
"AA","07/30/2021","1099","N128UW","CLT","09:59"
"AA","07/30/2021","1421","N302SS","MIA","17:02"
"AA","07/30/2021","1690","N840NN","CLT","05:55"
"AA","07/30/2021","2213","N316PF","CLT","16:56"
"AA","07/30/2021","2228","N760US","CLT","19:00"
"AA","07/30/2021","2729","N822NN","DFW","07:00"
"AA","07/30/2021","2742","N308RD","MIA","06:15"
"AA","07/31/2021","0489","N338ST","MIA","07:36"
"AA","07/31/2021","1099","N722US","CLT","09:59"
"AA","07/31/2021","1690","N890NN","CLT","05:55"
"AA","07/31/2021","2729","N965NN","DFW","07:00"
"AA","07/31/2021","2742","N316SE","MIA","06:15"
