Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time
"DL","07/04/2021","2521","N831MH","JFK","23:55"
"DL","07/04/2021","2529","N6702","SLC","19:50"
"DL","07/04/2021","2674","N3750D","LAS","21:00"
"DL","07/04/2021","2755","N594NW","ATL","22:29"
"DL","07/04/2021","2756","N115DN","MSP","11:26"
"DL","07/05/2021","0303","N549US","ATL","06:20"
"DL","07/05/2021","0324","N175DZ","JFK","07:00"
"DL","07/05/2021","0328","N16065","JFK","21:59"
"DL","07/05/2021","0342","N547US","DCA","07:45"
"DL","07/05/2021","0360","N320DN","DTW","23:35"
"DL","07/05/2021","0367","N582NW","ATL","12:05"
"DL","07/05/2021","0369","N590NW","ATL","07:30"
"DL","07/05/2021","0382","N824DN","SEA","11:15"
"DL","07/05/2021","0383","N3755D","SEA","07:20"
"DL","07/05/2021","0386","N3765","BNA","10:50"
"DL","07/05/2021","0392","N833MH","JFK","09:00"
"DL","07/05/2021","0394","N398DA","SEA","17:15"
"DL","07/05/2021","0436","N385DZ","DTW","22:30"
"DL","07/05/2021","0443","N591NW","HNL","16:05"
"DL","07/05/2021","0480","N586NW","HNL","08:10"
"DL","07/05/2021","0534","N378DA","SEA","13:30"
"DL","07/05/2021","0542","N879DN","MCO","06:30"
"DL","07/05/2021","0565","N122DU","SAT","08:35"
"DL","07/05/2021","0566","N137DU","SAT","18:10"
"DL","07/05/2021","0730","N3756","BOS","12:55"
"DL","07/05/2021","0732","N542US","HNL","18:10"
"DL","07/05/2021","0735","N831MH","JFK","14:15"
"DL","07/05/2021","0736","N537US","OGG","12:20"
"DL","07/05/2021","0746","N543US","KOA","15:45"
"DL","07/05/2021","0791","N658DL","DTW","12:36"
"DL","07/05/2021","0809","N535US","DTW","06:00"
"DL","07/05/2021","0847","N831DN","MCO","22:50"
"DL","07/05/2021","0855","N589NW","MSP","14:10"
"DL","07/05/2021","0915","N504DN","ATL","23:45"
"DL","07/05/2021","0930","N301DV","MSP","06:00"
"DL","07/05/2021","0953","N351DN","MSP","08:45"
"DL","07/05/2021","0961","N387DN","ATL","11:05"
"DL","07/05/2021","0986","N3732J","AUS","09:30"
"DL","07/05/2021","1041","N335NW","DFW","09:17"
"DL","07/05/2021","1099","N591NW","MSP","00:45"
"DL","07/05/2021","1131","N1603","JFK","16:30"
"DL","07/05/2021","1145","N832DN","SLC","06:00"
"DL","07/05/2021","1163","N315DN","SLC","07:00"
"DL","07/05/2021","1186","N104DN","MSY","16:57"
"DL","07/05/2021","1311","N380DA","BOS","07:55"
"DL","07/05/2021","1339","N538US","DTW","07:00"
"DL","07/05/2021","1356","N102DU","IAH","17:34"
"DL","07/05/2021","1359","N104DU","IAH","07:10"
"DL","07/05/2021","1362","N3750D","RDU","09:40"
"DL","07/05/2021","1485","N3760C","MCI","19:27"
"DL","07/05/2021","1506","N37700","AUS","12:55"
"DL","07/05/2021","1507","N374DX","AUS","18:45"
"DL","07/05/2021","1519","N335NW","DFW","18:00"
"DL","07/05/2021","1543","N898DN","MCO","14:55"
"DL","07/05/2021","1550","N592NW","ATL","15:40"
"DL","07/05/2021","1558","N585NW","DTW","14:39"
"DL","07/05/2021","1644","N398DA","SEA","09:10"
"DL","07/05/2021","1704","N334DN","SLC","16:00"
"DL","07/05/2021","1730","N366DX","ATL","17:45"
"DL","07/05/2021","1749","N891DN","MCO","10:30"
"DL","07/05/2021","1788","N3754A","FLL","21:47"
"DL","07/05/2021","2068","N595NW","ATL","13:05"
"DL","07/05/2021","2112","N879DN","SEA","19:25"
"DL","07/05/2021","2114","N392DA","SEA","15:30"
"DL","07/05/2021","2156","N3741S","TPA","11:20"
"DL","07/05/2021","2227","N374DA","SLC","11:35"
"DL","07/05/2021","2280","N103DU","DEN","10:10"
"DL","07/05/2021","2296","N37700","IND","21:50"
"DL","07/05/2021","2310","N315DN","DEN","19:55"
"DL","07/05/2021","2335","N843MH","JFK","11:15"
"DL","07/05/2021","2345","N548US","OGG","17:05"
"DL","07/05/2021","2391","N312DN","ATL","09:20"
"DL","07/05/2021","2426","N896DN","SLC","13:47"
"DL","07/05/2021","2444","N378DA","BOS","21:22"
"DL","07/05/2021","2449","N808DN","MSY","11:44"
"DL","07/05/2021","2501","N116DN","SLC","10:00"
"DL","07/05/2021","2521","N833MH","JFK","23:55"
"DL","07/05/2021","2529","N671DN","SLC","19:50"
"DL","07/05/2021","2639","N378DA","LAS","08:15"
"DL","07/05/2021","2674","N389DA","LAS","21:00"
"DL","07/05/2021","2755","N586NW","ATL","22:29"
"DL","07/05/2021","2756","N108DN","MSP","11:26"
"DL","07/06/2021","0303","N549US","ATL","06:20"
"DL","07/06/2021","0324","N181DN","JFK","07:00"
"DL","07/06/2021","0328","N181DN","JFK","21:59"
"DL","07/06/2021","0333","N1604R","HNL","13:25"
"DL","07/06/2021","0342","N540US","DCA","07:45"
"DL","07/06/2021","0360","N107DN","DTW","23:35"
"DL","07/06/2021","0367","N595NW","ATL","12:05"
"DL","07/06/2021","0369","N590NW","ATL","07:30"
"DL","07/06/2021","0373","N589NW","ATL","00:45"
"DL","07/06/2021","0381","N374DA","BNA","18:28"
"DL","07/06/2021","0382","N902DN","SEA","11:15"
"DL","07/06/2021","0383","N3761R","SEA","07:20"
"DL","07/06/2021","0386","N774DE","BNA","10:50"
"DL","07/06/2021","0392","N825MH","JFK","09:00"
"DL","07/06/2021","0394","N385DN","SEA","17:15"
"DL","07/06/2021","0436","N363DN","DTW","22:30"
"DL","07/06/2021","0443","N596NW","HNL","16:05"
"DL","07/06/2021","0480","N591NW","HNL","08:10"
"DL","07/06/2021","0534","N3766","SEA","13:30"
"DL","07/06/2021","0542","N826DN","MCO","06:30"
"DL","07/06/2021","0565","N105DU","SAT","08:35"
"DL","07/06/2021","0566","N135DQ","SAT","18:10"
"DL","07/06/2021","0730","N389DA","BOS","12:55"
"DL","07/06/2021","0732","N549US","HNL","18:10"
"DL","07/06/2021","0735","N833MH","JFK","13:00"
"DL","07/06/2021","0736","N539US","OGG","12:20"
"DL","07/06/2021","0746","N548US","KOA","15:45"
"DL","07/06/2021","0791","N550NW","DTW","12:36"
"DL","07/06/2021","0809","N538US","DTW","06:00"
"DL","07/06/2021","0847","N868DN","MCO","22:50"
"DL","07/06/2021","0855","N588NW","MSP","14:10"
"DL","07/06/2021","0915","N839MH","ATL","23:45"
"DL","07/06/2021","0930","N398DN","MSP","06:00"
"DL","07/06/2021","0953","N344DN","MSP","08:45"
"DL","07/06/2021","0961","N120DN","ATL","11:05"
"DL","07/06/2021","0986","N3732J","AUS","09:30"
"DL","07/06/2021","1041","N361NW","DFW","09:17"
"DL","07/06/2021","1099","N582NW","MSP","00:45"
"DL","07/06/2021","1131","N828MH","JFK","16:30"
"DL","07/06/2021","1145","N864DN","SLC","06:00"
"DL","07/06/2021","1163","N108DN","SLC","07:00"
"DL","07/06/2021","1186","N105DX","MSY","16:57"
"DL","07/06/2021","1311","N395DN","BOS","07:55"
"DL","07/06/2021","1339","N544US","DTW","07:00"
"DL","07/06/2021","1356","N129DU","IAH","17:34"
"DL","07/06/2021","1359","N115DU","IAH","07:10"
"DL","07/06/2021","1362","N3760C","RDU","09:40"
"DL","07/06/2021","1485","N380DA","MCI","19:27"
"DL","07/06/2021","1506","N3765","AUS","12:55"
"DL","07/06/2021","1507","N365DN","AUS","18:45"
"DL","07/06/2021","1519","N361NW","DFW","18:00"
"DL","07/06/2021","1543","N888DU","MCO","14:55"
"DL","07/06/2021","1550","N587NW","ATL","15:40"
"DL","07/06/2021","1558","N589NW","DTW","14:39"
"DL","07/06/2021","1644","N385DN","SEA","09:10"
"DL","07/06/2021","1704","N309DN","SLC","16:00"
"DL","07/06/2021","1749","N857DZ","MCO","10:30"
"DL","07/06/2021","1761","N547US","LIH","14:45"
"DL","07/06/2021","1788","N3765","FLL","21:47"
"DL","07/06/2021","2068","N592NW","ATL","13:05"
"DL","07/06/2021","2112","N826DN","SEA","19:25"
"DL","07/06/2021","2114","N390DA","SEA","15:30"
"DL","07/06/2021","2156","N3754A","TPA","11:20"
"DL","07/06/2021","2227","N378DA","SLC","11:35"
"DL","07/06/2021","2280","N130DU","DEN","10:10"
"DL","07/06/2021","2296","N3766","IND","21:50"
"DL","07/06/2021","2310","N108DN","DEN","19:55"
"DL","07/06/2021","2345","N542US","OGG","17:05"
"DL","07/06/2021","2391","N306DN","ATL","09:20"
"DL","07/06/2021","2426","N929DZ","SLC","13:47"
"DL","07/06/2021","2444","N774DE","BOS","21:22"
"DL","07/06/2021","2449","N891DN","MSY","11:44"
"DL","07/06/2021","2501","N121DZ","SLC","10:00"
"DL","07/06/2021","2521","N825MH","JFK","23:55"
"DL","07/06/2021","2529","N318DX","SLC","19:50"
"DL","07/06/2021","2639","N389DA","LAS","08:15"
"DL","07/06/2021","2674","N3758Y","LAS","21:00"
"DL","07/06/2021","2755","N591NW","ATL","22:29"
"DL","07/06/2021","2756","N104DN","MSP","11:26"
"DL","07/06/2021","8791","N375DA","MSP","16:00"
"DL","07/07/2021","0303","N535US","ATL","06:20"
"DL","07/07/2021","0324","N1604R","JFK","07:00"
"DL","07/07/2021","0328","N1604R","JFK","21:59"
"DL","07/07/2021","0330","N536US","HNL","13:25"
